All calculations,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 37,Bus 38,Bus 39,G 01,G 02,G 03,G 04,G 05,G 06,G 07,G 08,G 09,G 10
4.771667,57.888210,57.649575,57.078032,57.334015,57.628642,57.681057,57.643868,57.633329,57.884098,57.724382,57.707161,57.670554,57.640778,57.418747,57.040231,56.949758,55.698019,56.279622,57.881969,58.000267,57.488464,57.984913,57.974203,57.031131,70.212149,74.711685,48.768191,71.111405,70.268298,58.097047,58.166905,58.178319,58.280341,58.335526,58.382129,58.646947,68.621121,68.844051,58.039001,0.977546,0.978248,0.978154,0.977971,0.977528,0.977902,0.977965,1.115749,1.116441,0.979093
4.781667,58.190648,57.911405,57.626882,58.015163,58.138219,58.151055,58.181411,58.192416,58.278567,58.114196,58.124955,58.099038,58.069355,57.955130,57.587986,57.374443,56.631038,57.060073,57.928854,58.107499,57.625412,57.931960,57.940397,57.469823,69.657980,71.461370,55.318448,70.323794,69.798234,58.127384,58.295541,58.291403,58.174103,58.320037,58.233328,58.414563,68.548699,68.698690,58.340688,0.977412,0.978045,0.977919,0.977579,0.977285,0.977644,0.977764,1.116957,1.116960,0.978570
4.791667,58.751453,58.597365,58.742430,59.055902,58.943108,58.910078,58.985770,59.010478,58.885742,58.820899,58.851255,58.851552,58.840365,58.896451,58.763632,58.565734,58.565863,58.665728,58.396552,58.522859,58.410368,58.324870,58.354819,58.637802,68.778816,69.088223,59.677916,69.149497,68.914870,58.452827,58.614540,58.615928,58.313285,58.473979,58.315090,58.297740,68.235532,68.271376,58.815957,0.977337,0.977922,0.977723,0.977196,0.977009,0.977297,0.977438,1.118168,1.117501,0.978076
4.801667,59.096606,59.082623,59.407773,59.545297,59.350074,59.304804,59.373966,59.395926,59.199797,59.222196,59.251354,59.266391,59.270393,59.397176,59.434519,59.319680,59.691237,59.606570,58.802490,58.839077,59.003197,58.719619,58.745566,59.345546,67.538900,67.009154,61.419467,67.630863,67.627266,58.769971,58.862172,58.866030,58.528567,58.639315,58.507084,58.343144,67.561057,67.457371,59.075702,0.977337,0.977898,0.977616,0.976945,0.976769,0.976962,0.977089,1.119045,1.117798,0.977737
4.811667,59.266373,59.359421,59.721472,59.706880,59.503435,59.461090,59.507723,59.521944,59.319178,59.402989,59.424238,59.445462,59.458635,59.600671,59.731340,59.693514,60.208511,60.040242,59.085246,59.045070,59.351755,59.012590,59.026396,59.679393,66.348301,65.442081,61.965487,66.265342,66.401672,59.012004,59.030025,59.029675,58.754843,58.788042,58.717273,58.493175,66.762217,66.581835,59.183619,0.977414,0.977966,0.977623,0.976892,0.976625,0.976731,0.976816,1.119348,1.117652,0.977620
4.821667,59.310747,59.474103,59.810032,59.687444,59.504774,59.470668,59.493459,59.499651,59.317095,59.439184,59.451473,59.474244,59.492288,59.625729,59.805792,59.826585,60.375275,60.171330,59.251259,59.158383,59.516149,59.193315,59.196322,59.786492,65.417970,64.361096,62.021785,65.240029,65.455993,59.162020,59.119958,59.112474,58.946037,58.901188,58.892102,58.671272,66.058149,65.867422,59.191771,0.977551,0.978099,0.977733,0.977028,0.976608,0.976649,0.976677,1.119021,1.117012,0.977715
4.831667,59.246306,59.445530,59.724642,59.531445,59.383903,59.360145,59.361913,59.361165,59.215882,59.353187,59.357016,59.378370,59.398114,59.510719,59.714295,59.778997,60.310394,60.090479,59.297875,59.176373,59.524921,59.255632,59.251447,59.724450,64.795720,63.640137,61.861868,64.547494,64.818768,59.207334,59.122431,59.108429,59.063864,58.956485,58.995946,58.818307,65.571585,65.397869,59.116107,0.977714,0.978253,0.977905,0.977283,0.976702,0.976711,0.976674,1.118195,1.115994,0.977950
4.841667,59.070675,59.268425,59.463062,59.232674,59.135851,59.124489,59.108555,59.102196,59.014177,59.139527,59.135555,59.152514,59.170791,59.250366,59.453531,59.551126,60.027278,59.802646,59.210125,59.084475,59.374434,59.186993,59.178879,59.491301,64.471895,63.132929,61.534261,64.096208,64.430223,59.133559,59.024969,59.007106,59.076426,58.933825,59.004459,58.896219,65.369188,65.182650,58.955936,0.977859,0.978377,0.978080,0.977556,0.976853,0.976857,0.976758,1.117140,1.114842,0.978211
4.851667,58.780930,58.928822,58.994624,58.770732,58.750617,58.755032,58.724653,58.714091,58.710699,58.789087,58.778046,58.786330,58.798736,58.825691,58.988274,59.104624,59.456218,59.251184,58.967647,58.867002,59.039444,58.969532,58.959407,59.049487,64.473905,62.678964,60.908355,63.782786,64.232962,58.930276,58.824208,58.804817,58.959272,58.820097,58.901148,58.880966,65.528394,65.256328,58.712379,0.977948,0.978429,0.978196,0.977754,0.976993,0.977013,0.976864,1.116223,1.113865,0.978387
4.861667,58.430015,58.485128,58.373817,58.204447,58.287265,58.310417,58.268531,58.255023,58.356976,58.360260,58.342996,58.338592,58.340899,58.294843,58.365269,58.481303,58.600257,58.463052,58.616487,58.565908,58.567321,58.648459,58.636365,58.440443,65.168746,62.390869,59.833319,63.979231,64.637678,58.644676,58.564437,58.547974,58.745558,58.645820,58.721070,58.795058,66.238728,65.954492,58.428986,0.977959,0.978390,0.978225,0.977840,0.977080,0.977139,0.976961,1.115768,1.113272,0.978426
4.871667,58.119374,58.096096,57.799362,57.667584,57.860151,57.903176,57.845649,57.827830,58.035240,57.974649,57.949225,57.932679,57.926010,57.803035,57.776726,57.898521,57.746449,57.699065,58.311979,58.302712,58.148986,58.381601,58.364561,57.866131,67.608053,64.990377,58.756961,67.102333,67.369727,58.401156,58.330814,58.330196,58.559563,58.498383,58.582411,58.739345,67.515053,67.585303,58.171874,0.977896,0.978265,0.978165,0.977816,0.977104,0.977224,0.977049,1.115871,1.113062,0.978324
4.881667,57.896223,57.773337,57.276445,57.286842,57.575660,57.634056,57.567954,57.547889,57.827296,57.714140,57.684958,57.655764,57.638044,57.438551,57.247246,57.307547,56.576081,56.815668,58.041873,58.081372,57.750342,58.144698,58.124663,57.318609,69.904841,75.215975,51.705154,70.550194,69.772375,58.201265,58.181292,58.193790,58.397653,58.377343,58.465182,58.693375,68.423837,68.555707,58.002014,0.977776,0.978072,0.978028,0.977669,0.977055,0.977243,0.977105,1.116435,1.113151,0.978068
4.891667,57.868647,57.620658,57.056555,57.317328,57.612529,57.664971,57.628205,57.617812,57.869150,57.707112,57.690302,57.653490,57.623424,57.401312,57.019674,56.923929,55.690665,56.265469,57.841403,57.959903,57.448618,57.933010,57.922105,57.003535,70.226055,74.681944,48.905208,71.039353,70.179461,58.058484,58.151886,58.159833,58.236282,58.290035,58.324443,58.580295,68.662371,68.729163,58.024828,0.977626,0.977839,0.977818,0.977379,0.976914,0.977141,0.977062,1.117342,1.113509,0.977639
4.901667,58.170851,57.880634,57.606209,57.998402,58.120796,58.133405,58.164522,58.175832,58.263716,58.095973,58.106939,58.081174,58.051588,57.938954,57.578744,57.367647,56.634055,57.051242,57.904441,58.081661,57.608578,57.900840,57.909592,57.462755,69.616943,71.389157,55.341414,70.271459,69.735005,58.083891,58.276264,58.270956,58.140387,58.285559,58.189525,58.359191,68.553694,68.608322,58.326973,0.977492,0.977624,0.977575,0.976983,0.976692,0.976897,0.976868,1.118465,1.114093,0.977097
4.911667,58.721777,58.554346,58.704224,59.020364,58.909495,58.876660,58.952881,58.977895,58.859861,58.787881,58.818077,58.818281,58.807077,58.862795,58.735532,58.542800,58.538817,58.632707,58.372733,58.497330,58.389503,58.300980,58.330419,58.615003,68.708200,69.005387,59.640033,69.103101,68.863951,58.399508,58.582774,58.585652,58.284402,58.445827,58.283740,58.258368,68.209019,68.198360,58.794162,0.977412,0.977482,0.977365,0.976598,0.976443,0.976570,0.976558,1.119547,1.114729,0.976586
4.921667,59.057518,59.028821,59.355008,59.495185,59.303364,59.258497,59.328258,59.350585,59.163868,59.176500,59.205406,59.220090,59.223839,59.348718,59.387715,59.277268,59.641287,59.554420,58.770396,58.807344,58.967461,58.688411,58.713132,59.302791,67.456256,66.922919,61.355585,67.574163,67.569898,58.708506,58.819138,58.826443,58.497162,58.610916,58.476466,58.309397,67.511258,67.386274,59.045882,0.977403,0.977436,0.977239,0.976346,0.976233,0.976261,0.976235,1.120254,1.115149,0.976231
4.931667,59.223496,59.301774,59.663943,59.652538,59.452438,59.410440,59.457848,59.472497,59.279402,59.352838,59.373873,59.394696,59.407540,59.547415,59.677775,59.642842,60.150374,59.981613,59.047161,59.008808,59.307700,58.974962,58.987558,59.628546,66.268533,65.359206,61.895160,66.198763,66.334705,58.947402,58.981502,58.985852,58.719924,58.757662,58.684075,58.459560,66.704879,66.505015,59.150361,0.977465,0.977481,0.977222,0.976292,0.976122,0.976059,0.975995,1.120361,1.115143,0.976103
4.941667,59.268216,59.417220,59.753478,59.634832,59.455108,59.421240,59.444947,59.451605,59.277879,59.389972,59.402148,59.424528,59.442208,59.573592,59.751862,59.773967,60.316368,60.112907,59.209788,59.119421,59.468574,59.151552,59.153576,59.733853,65.348740,64.283945,61.952693,65.166877,65.380653,59.097908,59.070986,59.068470,58.908100,58.868573,58.855752,58.635437,66.006922,65.781155,59.158579,0.977585,0.977591,0.977306,0.976427,0.976137,0.976009,0.975893,1.119836,1.114641,0.976196
4.951667,59.208132,59.393788,59.674321,59.485705,59.340504,59.316844,59.319611,59.319336,59.181316,59.309735,59.313585,59.334596,59.353978,59.464845,59.665389,59.729917,60.257014,60.038182,59.256618,59.137543,59.478641,59.213276,59.208341,59.675315,64.744746,63.572983,61.800552,64.473798,64.739374,59.147158,59.077764,59.068166,59.025123,58.923047,58.958106,58.780719,65.540071,65.300952,59.086413,0.977728,0.977724,0.977455,0.976681,0.976261,0.976100,0.975927,1.118835,1.113738,0.976439
4.961667,59.039215,59.224463,59.422358,59.196830,59.101612,59.090211,59.075242,59.069317,58.986563,59.104772,59.100943,59.117645,59.135607,59.213906,59.413067,59.509132,59.983806,59.760562,59.171852,59.047979,59.332630,59.146655,59.137943,59.448987,64.448959,63.080380,61.486066,64.026980,64.349220,59.079311,58.987831,58.973178,59.039134,58.901072,58.966841,58.857899,65.372775,65.070179,58.931667,0.977855,0.977830,0.977608,0.976954,0.976440,0.976274,0.976046,1.117650,1.112660,0.976718
4.971667,58.755293,58.891613,58.962859,58.743627,58.724528,58.728841,58.699203,58.688971,58.689021,58.762302,58.751457,58.759582,58.771760,58.797879,58.955896,59.069541,59.423225,59.219455,58.932541,58.832862,59.001948,58.931111,58.920441,59.013646,64.495400,62.646551,60.877115,63.725255,64.151268,58.880962,58.794874,58.777112,58.924004,58.788197,58.863725,58.841615,65.587425,65.114138,58.692667,0.977924,0.977866,0.977706,0.977151,0.976603,0.976455,0.976182,1.116660,1.111707,0.976919
4.981667,58.404130,58.445265,58.338856,58.177319,58.262164,58.285389,58.244119,58.230884,58.335981,58.334346,58.317372,58.312648,58.314553,58.266932,58.329591,58.440159,58.557178,58.424717,58.576883,58.528283,58.523524,58.603728,58.591148,58.399019,65.251746,62.311102,59.769601,63.823259,64.442537,58.592970,58.538802,58.521750,58.706832,58.610883,58.678017,58.749267,66.368666,65.703564,58.409652,0.977916,0.977813,0.977718,0.977234,0.976707,0.976597,0.976303,1.116173,1.111113,0.976987
4.991667,58.098094,58.057957,57.768877,57.649612,57.843199,57.886031,57.829625,57.812225,58.020656,57.955648,57.930850,57.913992,57.906808,57.782802,57.745857,57.858084,57.701409,57.663008,58.270874,58.264961,58.103020,58.332462,58.315169,57.826213,67.809089,64.722264,58.611595,66.705312,66.989122,58.348265,58.311242,58.308346,58.518239,58.461970,58.534058,58.685917,67.676322,67.288877,58.157514,0.977835,0.977676,0.977645,0.977204,0.976742,0.976693,0.976405,1.116246,1.110916,0.976916
5.001667,57.878352,57.740017,57.257591,57.274217,57.562480,57.620561,57.555336,57.535596,57.815250,57.699144,57.670496,57.641315,57.623443,57.424761,57.229039,57.281835,56.569942,56.806132,58.005281,58.048002,57.711373,58.096844,58.076494,57.291080,70.060552,75.340245,51.982755,70.304838,69.541831,58.149076,58.164843,58.174355,58.357284,58.342310,58.415098,58.634707,68.515568,68.381258,57.989844,0.977698,0.977473,0.977497,0.977052,0.976701,0.976719,0.976470,1.116743,1.111047,0.976696
5.011667,57.849629,57.593425,57.046879,57.302923,57.596529,57.648883,57.611578,57.601022,57.853151,57.691508,57.674586,57.638244,57.608720,57.389167,57.016617,56.923225,55.728460,56.281227,57.817043,57.934693,57.430908,57.899681,57.888246,56.999069,70.180777,74.775391,49.026012,71.010889,70.125136,58.011606,58.134884,58.140803,58.203629,58.260242,58.282676,58.527023,68.638337,68.656728,58.009232,0.977530,0.977229,0.977277,0.976761,0.976569,0.976626,0.976438,1.117527,1.111481,0.976312
5.021667,58.134644,57.841274,57.568189,57.954178,58.080492,58.094248,58.123069,58.133651,58.227445,58.059816,58.069769,58.044090,58.014976,57.901395,57.552428,57.350540,56.609733,57.019761,57.884134,58.058747,57.594783,57.882390,57.890992,57.445537,69.450995,71.336317,55.195128,70.309790,69.757731,58.038047,58.247180,58.241358,58.115724,58.261693,58.163378,58.325547,68.439554,68.594929,58.294604,0.977371,0.976997,0.977019,0.976366,0.976359,0.976397,0.976261,1.118468,1.112182,0.975827
5.031667,58.668955,58.497928,58.638461,58.953227,58.848005,58.816394,58.891424,58.916118,58.806613,58.729715,58.759149,58.758912,58.747564,58.800226,58.677172,58.491510,58.463621,58.560044,58.339863,58.465047,58.353851,58.275579,58.304588,58.565448,68.520777,68.930211,59.484356,69.173053,68.932819,58.348274,58.535215,58.538556,58.255936,58.420436,58.261291,58.237461,68.053862,68.233889,58.747434,0.977259,0.976834,0.976787,0.975982,0.976122,0.976089,0.975979,1.119318,1.112985,0.975379
5.041667,58.999647,58.966738,59.283323,59.424743,59.236636,59.192411,59.262308,59.284779,59.106043,59.111272,59.139833,59.154062,59.157488,59.279988,59.320217,59.214107,59.557597,59.474550,58.728440,58.768956,58.918990,58.653289,58.677583,59.241618,67.282386,66.843831,61.227196,67.621817,67.626298,58.653912,58.760325,58.770015,58.462122,58.582149,58.449890,58.288950,67.344725,67.428450,58.994580,0.977210,0.976762,0.976632,0.975728,0.975923,0.975801,0.975689,1.119760,1.113618,0.975092
5.051667,59.166449,59.239743,59.594292,59.585409,59.387342,59.345519,59.393848,59.408915,59.222824,59.287988,59.308957,59.329431,59.341945,59.480342,59.610651,59.578000,60.069985,59.904796,59.000095,58.966823,59.253981,58.933012,58.945376,59.565672,66.118056,65.278313,61.787881,66.210352,66.357336,58.891608,58.918239,58.926443,58.678873,58.725248,58.651777,58.434106,66.548621,66.526567,59.099515,0.977229,0.976779,0.976582,0.975669,0.975819,0.975617,0.975483,1.119596,1.113849,0.975031
5.061667,59.217138,59.360507,59.691783,59.576528,59.397541,59.363492,59.388570,59.395798,59.227708,59.331693,59.344022,59.366179,59.383573,59.514290,59.691574,59.714300,60.245406,60.045259,59.162603,59.077588,59.416259,59.107839,59.109809,59.675927,65.224149,64.205029,61.862714,65.148034,65.370231,59.044432,59.010057,59.011927,58.864337,58.834587,58.820104,58.605291,65.875222,65.772469,59.112791,0.977303,0.976864,0.976633,0.975799,0.975837,0.975583,0.975415,1.118821,1.113576,0.975192
5.071667,59.167930,59.347919,59.626860,59.442078,59.296275,59.272113,59.276483,59.276845,59.142416,59.263959,59.268154,59.289111,59.308311,59.419435,59.618466,59.682257,60.202093,59.986333,59.215185,59.100690,59.434519,59.173871,59.168976,59.628978,64.650059,63.502755,61.729992,64.436821,64.705301,59.100275,59.025522,59.019950,58.983627,58.891130,58.923583,58.749295,65.444917,65.261965,59.049947,0.977403,0.976977,0.976751,0.976053,0.975964,0.975689,0.975482,1.117610,1.112858,0.975506
5.081667,59.012539,59.192872,59.393550,59.171556,59.074101,59.061878,59.048543,59.043244,58.961431,59.075020,59.071685,59.088572,59.106541,59.186294,59.384186,59.478496,59.950662,59.729940,59.140564,59.019680,59.301464,59.115936,59.107256,59.419044,64.388884,63.024127,61.439290,63.981739,64.298510,59.041650,58.948321,58.936605,59.004208,58.874216,58.937131,58.828465,65.324848,64.998550,58.906620,0.977491,0.977069,0.976882,0.976331,0.976147,0.975880,0.975633,1.116271,1.111896,0.975861
5.091667,58.740642,58.873349,58.952728,58.735540,58.712306,58.715512,58.687312,58.677614,58.675899,58.747443,58.737154,58.745771,58.758241,58.787296,58.945640,59.057052,59.415055,59.212154,58.912155,58.813454,58.984480,58.909731,58.899022,59.001002,64.474554,62.605394,60.860445,63.676580,64.082585,58.851507,58.768028,58.751654,58.897079,58.766974,58.839624,58.815088,65.596954,64.994387,58.677440,0.977526,0.977095,0.976963,0.976536,0.976312,0.976075,0.975798,1.115193,1.110981,0.976137
5.101667,58.391407,58.426734,58.330534,58.172868,58.253503,58.275645,58.235718,58.222974,58.325634,58.322778,58.306464,58.302218,58.304384,58.259847,58.321993,58.428498,58.550050,58.419612,58.555962,58.508560,58.505102,58.580077,58.567481,58.387402,65.261684,62.184102,59.731647,63.631425,64.218927,58.561402,58.517316,58.499222,58.679645,58.589076,58.651287,58.718684,66.440336,65.443733,58.396669,0.977488,0.977034,0.976963,0.976626,0.976417,0.976228,0.975939,1.114665,1.110382,0.976276
5.111667,58.090447,58.040944,57.767383,57.657284,57.844080,57.885257,57.831199,57.814605,58.017847,57.951536,57.927926,57.911649,57.904644,57.785296,57.746652,57.851061,57.700993,57.665883,58.249275,58.246093,58.084646,58.305465,58.288548,57.820264,67.916487,64.121653,58.501048,66.137574,66.487882,58.313607,58.295207,58.289289,58.488525,58.439301,58.502463,58.647864,67.774227,66.955647,58.150459,0.977381,0.976892,0.976883,0.976603,0.976451,0.976329,0.976055,1.114701,1.110185,0.976271
5.121667,57.872041,57.728874,57.271735,57.282393,57.562095,57.618509,57.554972,57.535812,57.810843,57.694964,57.667135,57.639060,57.622026,57.430658,57.245773,57.298068,56.640774,56.853316,57.990705,58.034609,57.705601,58.074756,58.054619,57.303571,70.180303,75.245396,52.840982,69.974871,69.260795,58.115574,58.148470,58.154727,58.329929,58.321855,58.384212,58.593821,68.543850,68.212589,57.981993,0.977220,0.976686,0.976730,0.976462,0.976409,0.976362,0.976130,1.115131,1.110343,0.976118
5.131667,57.834771,57.585538,57.060716,57.293203,57.581061,57.632996,57.593746,57.582551,57.834138,57.677991,57.660381,57.625443,57.597614,57.384599,57.036559,56.956548,55.827353,56.340487,57.813796,57.925954,57.444427,57.893894,57.881855,57.025434,70.124101,75.172006,49.116634,71.037191,70.104467,57.986202,58.114821,58.119453,58.186553,58.244323,58.263859,58.497783,68.550217,68.616994,57.989454,0.977027,0.976438,0.976508,0.976186,0.976279,0.976281,0.976113,1.115795,1.110825,0.975810
5.141667,58.079242,57.794792,57.502911,57.869592,58.008144,58.025201,58.047253,58.055625,58.162396,57.998674,58.005926,57.979928,57.951532,57.831567,57.492903,57.306746,56.532298,56.946297,57.861822,58.030258,57.572905,57.871336,57.878675,57.400500,69.253979,71.395305,54.774336,70.413825,69.829462,58.005750,58.206461,58.200527,58.099723,58.241516,58.154458,58.318712,68.254070,68.619026,58.237369,0.976837,0.976197,0.976245,0.975809,0.976071,0.976070,0.975961,1.116570,1.111607,0.975405
5.151667,58.590283,58.421700,58.530893,58.844032,58.752309,58.723670,58.795087,58.818623,58.721937,58.641354,58.669199,58.667646,58.655587,58.699059,58.570500,58.390327,58.308784,58.423189,58.287014,58.414505,58.285207,58.235171,58.263515,58.467345,68.320561,68.918263,59.143631,69.331770,69.082789,58.301850,58.472654,58.475055,58.224100,58.388282,58.239873,58.231518,67.846597,68.333507,58.672519,0.976684,0.976017,0.976000,0.975437,0.975833,0.975779,0.975706,1.117234,1.112540,0.975035
5.161667,58.926181,58.894697,59.189521,59.336257,59.153762,59.110606,59.180251,59.202668,59.030284,59.030251,59.058466,59.071839,59.074529,59.192558,59.227491,59.121682,59.427822,59.358448,58.670581,58.717226,58.848235,58.604613,58.629498,59.153819,67.117258,66.820329,61.013145,67.765768,67.777800,58.606429,58.691511,58.701990,58.421004,58.545277,58.419023,58.274775,67.151923,67.554031,58.925027,0.976589,0.975924,0.975824,0.975185,0.975625,0.975501,0.975440,1.117494,1.113353,0.974817
5.171667,59.101560,59.175999,59.516593,59.513863,59.316857,59.275009,59.324654,59.340197,59.157049,59.216593,59.237814,59.257849,59.269822,59.406831,59.533479,59.499400,59.967821,59.811926,58.942532,58.916403,59.188231,58.881880,58.895299,59.491346,65.979758,65.240353,61.645630,66.303670,66.464833,58.845583,58.848715,58.859225,58.631221,58.685193,58.613954,58.409434,66.377669,66.630703,59.037308,0.976557,0.975921,0.975749,0.975122,0.975506,0.975320,0.975253,1.117165,1.113795,0.974816
5.181667,59.164495,59.309345,59.632623,59.522621,59.341891,59.307162,59.334221,59.342151,59.174582,59.273665,59.286551,59.308616,59.325707,59.457091,59.632136,59.652792,60.169629,59.976030,59.111263,59.032707,59.361311,59.061033,59.064114,59.617847,65.105958,64.158570,61.764165,65.194091,65.429688,59.004209,58.946298,58.951239,58.816175,58.795382,58.781160,58.574777,65.727696,65.837964,59.060849,0.976582,0.975988,0.975776,0.975248,0.975504,0.975282,0.975198,1.116250,1.113729,0.975030
5.191667,59.131286,59.313960,59.590187,59.409224,59.259378,59.234044,59.240633,59.241769,59.105267,59.223719,59.228661,59.249863,59.269034,59.382568,59.580724,59.642101,60.154289,59.943509,59.176000,59.066249,59.395962,59.137805,59.133886,59.591339,64.547897,63.455086,61.664118,64.448464,64.725678,59.070613,58.973581,58.970992,58.941570,58.857533,58.889795,58.719207,65.319782,65.286574,59.011393,0.976640,0.976091,0.975878,0.975505,0.975613,0.975386,0.975276,1.114922,1.113178,0.975396
5.201667,58.994871,59.180576,59.384688,59.164066,59.059724,59.045816,59.034713,59.030171,58.942882,59.056492,59.054038,59.071605,59.089932,59.174241,59.373659,59.465546,59.937025,59.719733,59.119043,59.000238,59.284996,59.096208,59.088303,59.407597,64.298230,62.982819,61.407892,63.972876,64.290814,59.026639,58.912601,58.903121,58.974283,58.850389,58.913842,58.804401,65.217800,64.983326,58.883657,0.976693,0.976181,0.976002,0.975797,0.975783,0.975578,0.975441,1.113485,1.112318,0.975806
5.211667,58.741997,58.884866,58.976177,58.755381,58.721143,58.722043,58.695889,58.686850,58.675458,58.751477,58.742126,58.752051,58.765480,58.802241,58.967392,59.077420,59.446841,59.243459,58.911732,58.811407,58.994630,58.909852,58.899763,59.021492,64.382216,62.578908,60.882498,63.657258,64.051028,58.852736,58.749330,58.734150,58.883013,58.754951,58.829844,58.800559,65.496452,64.930478,58.669406,0.976702,0.976211,0.976086,0.976024,0.975943,0.975781,0.975621,1.112325,1.111425,0.976142
5.221667,58.399028,58.446635,58.368248,58.203561,58.270675,58.290212,58.252157,58.239994,58.331093,58.334800,58.319469,58.316873,58.320340,58.285559,58.359003,58.464978,58.609349,58.473874,58.563687,58.512853,58.526495,58.587411,58.575462,58.423289,65.091113,62.089094,59.791478,63.483534,64.047664,58.567460,58.506027,58.487149,58.672143,58.581278,58.645948,58.706837,66.320885,65.249485,58.393454,0.976644,0.976159,0.976094,0.976138,0.976045,0.975942,0.975776,1.111732,1.110795,0.976336
5.231667,58.097571,58.057720,57.805886,57.692401,57.863246,57.901338,57.850117,57.834419,58.024684,57.963672,57.941528,57.926948,57.921136,57.813062,57.786316,57.888267,57.767956,57.724792,58.252843,58.247794,58.102848,58.307345,58.291553,57.857954,67.668651,63.398371,58.560022,65.509784,65.959726,58.314850,58.284092,58.275133,58.476685,58.428793,58.491499,58.629540,67.662700,66.643667,58.148290,0.976521,0.976026,0.976023,0.976138,0.976078,0.976051,0.975900,1.111717,1.110566,0.976382
5.241667,57.870829,57.743010,57.312374,57.298641,57.564133,57.618194,57.555863,57.537089,57.804049,57.693348,57.666115,57.640034,57.624809,57.445399,57.286241,57.348043,56.775371,56.946025,57.995699,58.035366,57.729930,58.078584,58.059096,57.347378,70.111821,74.004699,54.097059,69.518149,68.922663,58.115010,58.128838,58.132400,58.318241,58.310596,58.373847,58.575426,68.451453,68.053801,57.969818,0.976346,0.975830,0.975882,0.976022,0.976036,0.976094,0.975983,1.112097,1.110702,0.976279
5.251667,57.811176,57.584128,57.068423,57.262804,57.547285,57.599632,57.556039,57.543421,57.797697,57.649943,57.630654,57.597238,57.571598,57.363940,57.045919,56.987968,55.920766,56.392423,57.816940,57.919003,57.465442,57.902459,57.889426,57.048123,70.100238,75.916497,48.983671,71.049563,70.074662,57.984577,58.084610,58.089247,58.180601,58.232224,58.262217,58.492759,68.436740,68.587971,57.953873,0.976138,0.975590,0.975674,0.975778,0.975910,0.976032,0.975984,1.112701,1.111167,0.976020
5.261667,57.998797,57.726283,57.389061,57.733376,57.895985,57.918870,57.930246,57.935157,58.064796,57.904598,57.907609,57.880262,57.852129,57.717202,57.378318,57.209218,56.360763,56.797653,57.822793,57.984099,57.519559,57.849747,57.854404,57.301586,69.156165,71.725277,54.036097,70.537342,69.904117,57.977708,58.150284,58.145353,58.084149,58.215398,58.151029,58.330070,68.094752,68.643738,58.152824,0.975927,0.975349,0.975421,0.975428,0.975705,0.975841,0.975855,1.113413,1.111945,0.975653
5.271667,58.485875,58.312871,58.371706,58.692710,58.624112,58.600202,58.666653,58.688585,58.610204,58.523618,58.549326,58.545208,58.531360,58.557924,58.408034,58.227537,58.061235,58.210073,58.205235,58.339283,58.169784,58.165832,58.193040,58.309147,68.240796,69.096511,58.637553,69.521342,69.243411,58.242775,58.396351,58.397589,58.181403,58.343027,58.207730,58.227346,67.700234,68.430831,58.573907,0.975747,0.975162,0.975178,0.975067,0.975460,0.975562,0.975617,1.114045,1.112909,0.975298
5.281667,58.844150,58.808345,59.078684,59.242842,59.067202,59.025164,59.095340,59.117905,58.948917,58.944484,58.972699,58.984783,58.986121,59.097874,59.118745,59.006100,59.263903,59.215392,58.596875,58.653282,58.755247,58.537411,58.563853,59.045462,67.086577,66.959740,60.762583,67.980299,67.980943,58.549606,58.620363,58.631284,58.370816,58.498555,58.376207,58.254256,67.048572,67.707088,58.848147,0.975620,0.975060,0.974999,0.974811,0.975238,0.975281,0.975354,1.114318,1.113799,0.975074
5.291667,59.037554,59.110377,59.441020,59.453451,59.255727,59.213361,59.265439,59.281748,59.095707,59.152509,59.174508,59.194082,59.205246,59.341503,59.460413,59.419475,59.863684,59.719185,58.879216,58.862105,59.116790,58.822037,58.837598,59.417509,65.957378,65.327414,61.517818,66.472093,66.634399,58.795322,58.783641,58.795901,58.577594,58.638561,58.566812,58.375504,66.293644,66.776115,58.975785,0.975556,0.975049,0.974918,0.974736,0.975095,0.975085,0.975156,1.114039,1.114346,0.975049
5.301667,59.117938,59.264721,59.586209,59.486734,59.301410,59.265379,59.295301,59.304134,59.130367,59.228885,59.242783,59.264956,59.281733,59.415423,59.587174,59.602292,60.108598,59.921309,59.062035,58.990103,59.311620,59.013910,59.018918,59.571727,65.072414,64.204658,61.698293,65.306998,65.548138,58.965338,58.891046,58.898458,58.766467,58.753247,58.737615,58.536557,65.642573,65.948361,59.013309,0.975552,0.975115,0.974943,0.974851,0.975067,0.975026,0.975083,1.113184,1.114388,0.975233
