All calculations,Bus 01,Bus 02,Bus 03,Bus 04,Bus 05,Bus 06,Bus 07,Bus 08,Bus 09,Bus 10,Bus 11,Bus 12,Bus 13,Bus 14,Bus 15,Bus 16,Bus 17,Bus 18,Bus 19,Bus 20,Bus 21,Bus 22,Bus 23,Bus 24,Bus 25,Bus 26,Bus 27,Bus 28,Bus 29,Bus 30,Bus 31,Bus 32,Bus 33,Bus 34,Bus 35,Bus 36,Bus 37,Bus 38,Bus 39,G 01,G 02,G 03,G 04,G 05,G 06,G 07,G 08,G 09,G 10
5.261667,58.270840,58.267631,58.270160,58.272755,58.273394,58.273504,58.273495,58.273475,58.272988,58.273812,58.273703,58.273666,58.273618,58.273148,58.272810,58.272564,58.270975,58.270698,65.001508,65.001359,58.273617,58.274735,58.274680,58.272947,58.266317,58.266109,58.268457,58.262103,58.260475,58.265231,58.274032,58.275343,65.001687,65.001204,58.276019,58.275778,58.263672,58.256465,58.272665,0.971210,0.971230,0.971294,1.083406,1.083262,0.971300,0.971262,0.970897,0.970653,0.970887
5.271667,58.269433,58.265954,58.268588,58.271301,58.271980,58.272094,58.272095,58.272081,58.271677,58.272395,58.272288,58.272247,58.272194,58.271708,58.271358,58.271104,58.269421,58.269139,65.000246,65.000095,58.272227,58.273422,58.273391,58.271512,58.264533,58.264225,58.266730,58.259882,58.258128,58.263471,58.272643,58.273951,65.000426,64.999939,58.274752,58.274676,58.261741,58.253821,58.271411,0.971198,0.971209,0.971273,1.083384,1.083241,0.971282,0.971250,0.970863,0.970597,0.970856
5.281667,58.268030,58.264301,58.267028,58.269846,58.270563,58.270680,58.270692,58.270682,58.270362,58.270973,58.270869,58.270824,58.270767,58.270265,58.269904,58.269642,58.267873,58.267587,64.998973,64.998822,58.270829,58.272094,58.272087,58.270073,58.262778,58.262368,58.265020,58.257702,58.255829,58.261749,58.271253,58.272548,64.999154,64.998666,58.273465,58.273549,58.259853,58.251239,58.270151,0.971186,0.971188,0.971251,1.083362,1.083219,0.971264,0.971236,0.970829,0.970544,0.970826
5.291667,58.266632,58.262672,58.265478,58.268391,58.269143,58.269263,58.269285,58.269280,58.269041,58.269547,58.269445,58.269396,58.269335,58.268820,58.268446,58.268176,58.266329,58.266041,64.997690,64.997538,58.269422,58.270751,58.270767,58.268629,58.261052,58.260537,58.263325,58.255564,58.253578,58.260066,58.269861,58.271134,64.997870,64.997383,58.272157,58.272396,58.258008,58.248722,58.268885,0.971173,0.971167,0.971228,1.083340,1.083198,0.971245,0.971221,0.970798,0.970492,0.970797
5.301667,58.265237,58.261066,58.263938,58.266934,58.267719,58.267842,58.267873,58.267873,58.267713,58.268114,58.268016,58.267963,58.267897,58.267370,58.266984,58.266707,58.264789,58.264502,64.996395,64.996244,58.268005,58.269392,58.269429,58.267178,58.259356,58.258733,58.261646,58.253469,58.251378,58.258422,58.268467,58.269707,64.996574,64.996091,58.270827,58.271213,58.256208,58.246272,58.267611,0.971160,0.971146,0.971205,1.083318,1.083176,0.971225,0.971206,0.970767,0.970442,0.970771
5.311667,58.263845,58.259484,58.262408,58.265476,58.266291,58.266416,58.266456,58.266460,58.266378,58.266675,58.266581,58.266525,58.266454,58.265917,58.265518,58.265234,58.263254,58.262969,64.995090,64.994941,58.266577,58.268015,58.268072,58.265721,58.257689,58.256956,58.259984,58.251419,58.249229,58.256817,58.267070,58.268268,64.995267,64.994791,58.269473,58.270000,58.254452,58.243891,58.266328,0.971145,0.971124,0.971181,1.083295,1.083154,0.971205,0.971189,0.970737,0.970395,0.970746
5.321667,58.262455,58.257924,58.260888,58.264015,58.264857,58.264985,58.265034,58.265042,58.265035,58.265229,58.265140,58.265080,58.265005,58.264459,58.264046,58.263756,58.261722,58.261442,64.993774,64.993628,58.265138,58.266619,58.266696,58.264257,58.256052,58.255207,58.258337,58.249414,58.247132,58.255251,58.265670,58.266816,64.993949,64.993483,58.268096,58.268753,58.252742,58.241580,58.265035,0.971131,0.971103,0.971157,1.083272,1.083132,0.971184,0.971171,0.970709,0.970349,0.970722
5.331667,58.261067,58.256387,58.259377,58.262551,58.263419,58.263549,58.263605,58.263617,58.263683,58.263777,58.263693,58.263629,58.263550,58.262996,58.262570,58.262272,58.260193,58.259920,64.992449,64.992305,58.263687,58.265204,58.265299,58.262786,58.254444,58.253485,58.256706,58.247455,58.245089,58.253722,58.264266,58.265351,64.992620,64.992166,58.266694,58.267471,58.251077,58.239341,58.263732,0.971115,0.971082,0.971132,1.083248,1.083111,0.971162,0.971152,0.970682,0.970305,0.970700
5.341667,58.259679,58.254873,58.257875,58.261085,58.261975,58.262106,58.262170,58.262186,58.262322,58.262317,58.262239,58.262171,58.262088,58.261528,58.261087,58.260783,58.258668,58.258404,64.991112,64.990973,58.262223,58.263770,58.263881,58.261306,58.252865,58.251791,58.255092,58.245543,58.243100,58.252230,58.262857,58.263872,64.991279,64.990840,58.265267,58.266153,58.249457,58.237175,58.262418,0.971099,0.971060,0.971106,1.083225,1.083089,0.971139,0.971132,0.970656,0.970264,0.970680
5.351667,58.258293,58.253380,58.256382,58.259616,58.260525,58.260658,58.260729,58.260748,58.260951,58.260849,58.260777,58.260705,58.260619,58.260055,58.259599,58.259289,58.257146,58.256893,64.989766,64.989632,58.260747,58.262315,58.262440,58.259818,58.251315,58.250126,58.253493,58.243678,58.241167,58.250774,58.261444,58.262381,64.989928,64.989506,58.263814,58.264798,58.247882,58.235083,58.261093,0.971083,0.971038,0.971081,1.083201,1.083067,0.971115,0.971111,0.970632,0.970224,0.970661
5.361667,58.256905,58.251908,58.254897,58.258143,58.259070,58.259203,58.259280,58.259303,58.259569,58.259374,58.259309,58.259233,58.259143,58.258576,58.258105,58.257788,58.255626,58.255386,64.988410,64.988281,58.259257,58.260840,58.260978,58.258321,58.249794,58.248488,58.251910,58.241861,58.239289,58.249352,58.260025,58.260876,64.988566,64.988163,58.262334,58.263404,58.246350,58.233066,58.259754,0.971065,0.971017,0.971054,1.083177,1.083044,0.971091,0.971089,0.970608,0.970187,0.970644
5.371667,58.255518,58.250457,58.253420,58.256667,58.257607,58.257741,58.257824,58.257850,58.258177,58.257891,58.257833,58.257753,58.257659,58.257092,58.256604,58.256281,58.254109,58.253884,64.987044,64.986921,58.257754,58.259343,58.259492,58.256816,58.248300,58.246878,58.250342,58.240093,58.237468,58.247965,58.258601,58.259357,64.987194,64.986812,58.260829,58.261972,58.244863,58.231126,58.258403,0.971047,0.970995,0.971027,1.083152,1.083022,0.971065,0.971065,0.970586,0.970152,0.970628
5.381667,58.254128,58.249025,58.251950,58.255187,58.256139,58.256273,58.256361,58.256390,58.256774,58.256400,58.256349,58.256266,58.256169,58.255602,58.255097,58.254767,58.252594,58.252386,64.985668,64.985551,58.256238,58.257825,58.257983,58.255302,58.246833,58.245295,58.248791,58.238373,58.235704,58.246609,58.257170,58.257825,64.985812,64.985453,58.259297,58.260499,58.243418,58.229262,58.257039,0.971028,0.970973,0.970999,1.083128,1.083000,0.971039,0.971040,0.970565,0.970119,0.970613
5.391667,58.252737,58.247612,58.250487,58.253703,58.254663,58.254797,58.254890,58.254922,58.255360,58.254900,58.254858,58.254772,58.254671,58.254105,58.253583,58.253247,58.251082,58.250891,64.984283,64.984173,58.254708,58.256286,58.256452,58.253778,58.245393,58.243741,58.247255,58.236702,58.233997,58.245284,58.255733,58.256281,64.984419,64.984085,58.257738,58.258987,58.242015,58.227475,58.255661,0.971009,0.970951,0.970971,1.083103,1.082978,0.971012,0.971014,0.970545,0.970088,0.970599
5.401667,58.251344,58.246217,58.249030,58.252215,58.253181,58.253315,58.253412,58.253446,58.253934,58.253393,58.253359,58.253269,58.253165,58.252603,58.252063,58.251721,58.249571,58.249401,64.982888,64.982785,58.253164,58.254726,58.254897,58.252246,58.243978,58.242214,58.245734,58.235081,58.232347,58.243987,58.254289,58.254723,64.983017,64.982709,58.256154,58.257434,58.240652,58.225765,58.254269,0.970988,0.970928,0.970943,1.083078,1.082955,0.970985,0.970987,0.970526,0.970060,0.970587
5.411667,58.249947,58.244838,58.247580,58.250723,58.251692,58.251825,58.251926,58.251962,58.252496,58.251878,58.251852,58.251759,58.251652,58.251094,58.250536,58.250188,58.248063,58.247914,64.981484,64.981389,58.251607,58.253145,58.253319,58.250705,58.242588,58.240713,58.244228,58.233508,58.230754,58.242718,58.252839,58.253154,64.981604,64.981325,58.254543,58.255841,58.239327,58.224133,58.252862,0.970967,0.970906,0.970914,1.083053,1.082933,0.970956,0.970958,0.970509,0.970034,0.970575
5.421667,58.248547,58.243476,58.246135,58.249227,58.250196,58.250328,58.250432,58.250470,58.251046,58.250355,58.250338,58.250242,58.250132,58.249580,58.249003,58.248648,58.246555,58.246429,64.980071,64.979984,58.250037,58.251543,58.251718,58.249155,58.241221,58.239240,58.242736,58.231983,58.229219,58.241473,58.251381,58.251572,64.980182,64.979932,58.252907,58.254209,58.238040,58.222578,58.251441,0.970945,0.970883,0.970885,1.083027,1.082910,0.970927,0.970929,0.970492,0.970010,0.970565
5.431667,58.247143,58.242128,58.244695,58.247726,58.248693,58.248824,58.248930,58.248970,58.249585,58.248824,58.248816,58.248717,58.248604,58.248059,58.247463,58.247102,58.245050,58.244948,64.978649,64.978570,58.248454,58.249921,58.250095,58.247596,58.239876,58.237792,58.241259,58.230507,58.227740,58.240252,58.249915,58.249979,64.978751,64.978530,58.251247,58.252538,58.236789,58.221099,58.250005,0.970923,0.970860,0.970855,1.083002,1.082887,0.970897,0.970898,0.970476,0.969988,0.970555
5.441667,58.245734,58.240794,58.243260,58.246221,58.247183,58.247313,58.247421,58.247462,58.248111,58.247285,58.247287,58.247184,58.247069,58.246532,58.245917,58.245550,58.243546,58.243469,64.977217,64.977147,58.246857,58.248280,58.248450,58.246028,58.238553,58.236370,58.239797,58.229079,58.226317,58.239051,58.248442,58.248375,64.977311,64.977121,58.249562,58.250828,58.235571,58.219696,58.248554,0.970899,0.970837,0.970825,1.082976,1.082864,0.970867,0.970866,0.970461,0.969968,0.970546
5.451667,58.244321,58.239472,58.241829,58.244712,58.245666,58.245794,58.245904,58.245946,58.246625,58.245739,58.245750,58.245645,58.245527,58.245000,58.244365,58.243992,58.242043,58.241992,64.975777,64.975716,58.245249,58.246619,58.246784,58.244453,58.237249,58.234973,58.238348,58.227698,58.224950,58.237870,58.246961,58.246760,64.975861,64.975702,58.247854,58.249081,58.234385,58.218369,58.247088,0.970875,0.970814,0.970795,1.082950,1.082841,0.970836,0.970833,0.970447,0.969951,0.970537
5.461667,58.242902,58.238162,58.240401,58.243198,58.244142,58.244268,58.244379,58.244421,58.245126,58.244185,58.244205,58.244098,58.243978,58.243461,58.242807,58.242427,58.240541,58.240518,64.974328,64.974276,58.243629,58.244939,58.245098,58.242869,58.235964,58.233600,58.236912,58.226363,58.223637,58.236704,58.245471,58.245135,64.974403,64.974276,58.246123,58.247298,58.233229,58.217116,58.245607,0.970850,0.970790,0.970764,1.082924,1.082818,0.970804,0.970799,0.970433,0.969936,0.970529
5.471667,58.241477,58.236861,58.238976,58.241679,58.242612,58.242735,58.242846,58.242890,58.243616,58.242624,58.242654,58.242544,58.242422,58.241917,58.241243,58.240857,58.239041,58.239045,64.972871,64.972828,58.241997,58.243242,58.243392,58.241278,58.234696,58.232250,58.235489,58.225075,58.222378,58.235554,58.243974,58.243502,64.972936,64.972841,58.244371,58.245481,58.232100,58.215936,58.244111,0.970824,0.970767,0.970733,1.082897,1.082795,0.970772,0.970764,0.970420,0.969923,0.970521
5.481667,58.240046,58.235569,58.237553,58.240156,58.241074,58.241195,58.241306,58.241350,58.242094,58.241057,58.241096,58.240984,58.240860,58.240367,58.239673,58.239281,58.237541,58.237573,64.971405,64.971371,58.240354,58.241529,58.241668,58.239679,58.233444,58.230924,58.234079,58.223831,58.221173,58.234415,58.242468,58.241859,64.971460,64.971397,58.242599,58.243630,58.230995,58.214828,58.242601,0.970798,0.970743,0.970702,1.082871,1.082772,0.970739,0.970728,0.970408,0.969912,0.970514
5.491667,58.238609,58.234284,58.236132,58.238628,58.239530,58.239648,58.239758,58.239802,58.240560,58.239482,58.239531,58.239417,58.239291,58.238811,58.238098,58.237700,58.236042,58.236103,64.969931,64.969907,58.238701,58.239799,58.239926,58.238073,58.232206,58.229619,58.232681,58.222630,58.220018,58.233286,58.240954,58.240209,64.969977,64.969945,58.240808,58.241748,58.229914,58.213790,58.241076,0.970771,0.970718,0.970670,1.082845,1.082748,0.970705,0.970692,0.970397,0.969902,0.970507
5.501667,58.237164,58.233006,58.234712,58.237096,58.237979,58.238095,58.238203,58.238248,58.239014,58.237902,58.237960,58.237844,58.237717,58.237250,58.236517,58.236115,58.234544,58.234633,64.968449,64.968434,58.237038,58.238055,58.238168,58.236461,58.230980,58.228334,58.231293,58.221472,58.218914,58.232164,58.239431,58.238551,64.968485,64.968485,58.238999,58.239837,58.228852,58.212821,58.239536,0.970743,0.970694,0.970639,1.082818,1.082725,0.970671,0.970654,0.970386,0.969895,0.970499
5.511667,58.235713,58.231732,58.233293,58.235560,58.236422,58.236534,58.236641,58.236685,58.237457,58.236315,58.236382,58.236265,58.236136,58.235685,58.234932,58.234524,58.233047,58.233164,64.966959,64.966952,58.235367,58.236297,58.236394,58.234842,58.229766,58.227070,58.229917,58.220355,58.217858,58.231048,58.237900,58.236888,64.966986,64.967017,58.237173,58.237899,58.227808,58.211917,58.237983,0.970715,0.970669,0.970607,1.082791,1.082701,0.970637,0.970616,0.970375,0.969890,0.970492
5.521667,58.234253,58.230461,58.231874,58.234019,58.234858,58.234968,58.235073,58.235116,58.235888,58.234723,58.234798,58.234680,58.234550,58.234114,58.233343,58.232929,58.231550,58.231696,64.965461,64.965463,58.233687,58.234526,58.234607,58.233219,58.228561,58.225824,58.228551,58.219277,58.216849,58.229935,58.236361,58.235218,64.965479,64.965540,58.235333,58.235937,58.226779,58.211078,58.236415,0.970686,0.970644,0.970575,1.082764,1.082677,0.970602,0.970577,0.970365,0.969887,0.970484
5.531667,58.232786,58.229193,58.230455,58.232473,58.233289,58.233395,58.233497,58.233540,58.234309,58.233125,58.233209,58.233090,58.232959,58.232538,58.231749,58.231331,58.230053,58.230227,64.963955,64.963966,58.232000,58.232745,58.232807,58.231590,58.227364,58.224596,58.227195,58.218238,58.215886,58.228822,58.234813,58.233544,64.963964,64.964055,58.233479,58.233952,58.225763,58.210301,58.234834,0.970656,0.970619,0.970543,1.082737,1.082653,0.970567,0.970537,0.970354,0.969885,0.970477
5.541667,58.231311,58.227926,58.229035,58.230924,58.231713,58.231816,58.231915,58.231957,58.232719,58.231523,58.231615,58.231494,58.231364,58.230959,58.230151,58.229729,58.228557,58.228759,64.962442,64.962461,58.230306,58.230953,58.230996,58.229956,58.226173,58.223384,58.225847,58.217234,58.214965,58.227709,58.233257,58.231865,64.962442,64.962561,58.231613,58.231947,58.224756,58.209583,58.233239,0.970626,0.970593,0.970512,1.082710,1.082629,0.970532,0.970498,0.970344,0.969885,0.970468
5.551667,58.229828,58.226658,58.227613,58.229370,58.230132,58.230231,58.230327,58.230368,58.231120,58.229915,58.230015,58.229894,58.229763,58.229375,58.228550,58.228124,58.227062,58.227290,64.960922,64.960949,58.228607,58.229153,58.229176,58.228319,58.224986,58.222188,58.224508,58.216265,58.214086,58.226591,58.231693,58.230183,64.960913,64.961059,58.229737,58.229925,58.223756,58.208922,58.231632,0.970595,0.970567,0.970480,1.082683,1.082605,0.970496,0.970457,0.970334,0.969887,0.970460
5.561667,58.228337,58.225389,58.226190,58.227812,58.228546,58.228641,58.228733,58.228772,58.229510,58.228304,58.228411,58.228290,58.228159,58.227787,58.226946,58.226516,58.225566,58.225821,64.959394,64.959429,58.226903,58.227346,58.227348,58.226678,58.223803,58.221005,58.223176,58.215328,58.213245,58.225469,58.230120,58.228499,64.959378,64.959550,58.227853,58.227889,58.222761,58.208315,58.230013,0.970564,0.970541,0.970448,1.082656,1.082580,0.970460,0.970417,0.970324,0.969890,0.970450
5.571667,58.226836,58.224117,58.224764,58.226250,58.226955,58.227046,58.227134,58.227171,58.227891,58.226689,58.226803,58.226681,58.226551,58.226195,58.225340,58.224906,58.224071,58.224350,64.957860,64.957902,58.225196,58.225533,58.225513,58.225034,58.222622,58.219836,58.221852,58.214422,58.212441,58.224339,58.228540,58.226813,64.957836,64.958032,58.225962,58.225842,58.221769,58.207758,58.228381,0.970532,0.970515,0.970416,1.082629,1.082555,0.970424,0.970376,0.970314,0.969895,0.970441
5.581667,58.225328,58.222841,58.223335,58.224684,58.225358,58.225446,58.225529,58.225564,58.226263,58.225070,58.225191,58.225069,58.224939,58.224601,58.223731,58.223295,58.222576,58.222879,64.956318,64.956367,58.223485,58.223716,58.223674,58.223388,58.221441,58.218677,58.220533,58.213544,58.211671,58.223200,58.226952,58.225126,64.956287,64.956506,58.224066,58.223786,58.220775,58.207248,58.226739,0.970500,0.970488,0.970385,1.082602,1.082531,0.970388,0.970335,0.970304,0.969901,0.970430
5.591667,58.223811,58.221561,58.221904,58.223114,58.223757,58.223841,58.223919,58.223953,58.224626,58.223449,58.223575,58.223454,58.223325,58.223003,58.222120,58.221682,58.221081,58.221407,64.954770,64.954825,58.221773,58.221897,58.221832,58.221741,58.220258,58.217529,58.219220,58.212691,58.210932,58.222049,58.225357,58.223439,64.954732,64.954972,58.222167,58.221725,58.219780,58.206783,58.225086,0.970468,0.970461,0.970353,1.082575,1.082506,0.970352,0.970294,0.970294,0.969909,0.970419
5.601667,58.222285,58.220274,58.220469,58.221541,58.222152,58.222232,58.222304,58.222336,58.222982,58.221825,58.221957,58.221836,58.221708,58.221403,58.220508,58.220068,58.219587,58.219934,64.953215,64.953276,58.220060,58.220076,58.219988,58.220093,58.219073,58.216390,58.217912,58.211863,58.210223,58.220887,58.223755,58.221753,64.953171,64.953430,58.220267,58.219661,58.218779,58.206358,58.223423,0.970435,0.970434,0.970322,1.082547,1.082480,0.970316,0.970253,0.970283,0.969917,0.970406
5.611667,58.220751,58.218981,58.219030,58.219965,58.220543,58.220619,58.220686,58.220715,58.221330,58.220199,58.220335,58.220215,58.220089,58.219800,58.218895,58.218455,58.218093,58.218459,64.951654,64.951720,58.218347,58.218256,58.218145,58.218445,58.217884,58.215258,58.216608,58.211057,58.209540,58.219710,58.222146,58.220068,64.951604,64.951881,58.218367,58.217598,58.217770,58.205971,58.221750,0.970402,0.970406,0.970291,1.082520,1.082455,0.970280,0.970212,0.970272,0.969926,0.970393
5.621667,58.219208,58.217680,58.217587,58.218386,58.218931,58.219003,58.219063,58.219090,58.219672,58.218571,58.218712,58.218593,58.218468,58.218196,58.217282,58.216842,58.216599,58.216983,64.950087,64.950158,58.216635,58.216437,58.216304,58.216798,58.216689,58.214133,58.215308,58.210269,58.208880,58.218518,58.220530,58.218386,64.950032,64.950324,58.216470,58.215538,58.216752,58.205617,58.220069,0.970368,0.970378,0.970260,1.082493,1.082430,0.970244,0.970171,0.970261,0.969937,0.970379
5.631667,58.217658,58.216370,58.216140,58.216804,58.217315,58.217384,58.217437,58.217462,58.218007,58.216943,58.217087,58.216969,58.216846,58.216590,58.215669,58.215229,58.215105,58.215506,64.948513,64.948589,58.214925,58.214623,58.214467,58.215152,58.215488,58.213012,58.214010,58.209498,58.208241,58.217309,58.218908,58.216706,64.948454,64.948760,58.214578,58.213485,58.215723,58.205293,58.218380,0.970335,0.970350,0.970229,1.082466,1.082404,0.970208,0.970131,0.970249,0.969948,0.970364
5.641667,58.216099,58.215051,58.214688,58.215220,58.215697,58.215762,58.215809,58.215830,58.216337,58.215314,58.215460,58.215344,58.215224,58.214983,58.214057,58.213619,58.213612,58.214027,64.946934,64.947013,58.213219,58.212813,58.212636,58.213507,58.214279,58.211895,58.212715,58.208742,58.207620,58.216083,58.217280,58.215031,64.946870,64.947188,58.212692,58.211442,58.214680,58.204995,58.216684,0.970301,0.970322,0.970199,1.082438,1.082378,0.970172,0.970090,0.970236,0.969960,0.970348
5.651667,58.214533,58.213723,58.213232,58.213634,58.214077,58.214138,58.214178,58.214196,58.214662,58.213685,58.213833,58.213719,58.213601,58.213376,58.212446,58.212010,58.212119,58.212547,64.945349,64.945431,58.211517,58.211010,58.210812,58.211866,58.213062,58.210781,58.211421,58.207997,58.207013,58.214838,58.215647,58.213360,64.945282,64.945609,58.210814,58.209412,58.213621,58.204719,58.214981,0.970267,0.970294,0.970169,1.082411,1.082352,0.970136,0.970051,0.970223,0.969972,0.970331
5.661667,58.212959,58.212384,58.211772,58.212046,58.212455,58.212512,58.212545,58.212560,58.212983,58.212056,58.212206,58.212094,58.211979,58.211769,58.210837,58.210404,58.210627,58.211065,64.943758,64.943844,58.209821,58.209216,58.208997,58.210228,58.211834,58.209667,58.210127,58.207262,58.206419,58.213574,58.214009,58.211694,64.943689,64.944023,58.208946,58.207397,58.212546,58.204460,58.213273,0.970233,0.970265,0.970139,1.082384,1.082326,0.970101,0.970012,0.970209,0.969985,0.970312
5.671667,58.211378,58.211034,58.210306,58.210456,58.210832,58.210885,58.210910,58.210922,58.211300,58.210429,58.210579,58.210470,58.210357,58.210162,58.209230,58.208802,58.209136,58.209582,64.942163,64.942250,58.208131,58.207431,58.207192,58.208595,58.210596,58.208554,58.208835,58.206533,58.205834,58.212289,58.212367,58.210034,64.942090,64.942431,58.207090,58.205401,58.211452,58.204217,58.211560,0.970198,0.970236,0.970109,1.082356,1.082300,0.970066,0.969973,0.970195,0.969998,0.970293
5.681667,58.209791,58.209673,58.208837,58.208866,58.209208,58.209258,58.209275,58.209284,58.209615,58.208803,58.208953,58.208846,58.208737,58.208556,58.207627,58.207203,58.207646,58.208099,64.940561,64.940650,58.206449,58.205658,58.205401,58.206967,58.209347,58.207439,58.207542,58.205809,58.205255,58.210984,58.210721,58.208380,64.940488,64.940831,58.205248,58.203425,58.210339,58.203983,58.209843,0.970164,0.970206,0.970080,1.082329,1.082273,0.970031,0.969936,0.970179,0.970012,0.970272
5.691667,58.208198,58.208301,58.207362,58.207275,58.207584,58.207630,58.207640,58.207645,58.207928,58.207180,58.207328,58.207224,58.207119,58.206951,58.206027,58.205610,58.206157,58.206614,64.938955,64.939045,58.204775,58.203898,58.203623,58.205344,58.208086,58.206322,58.206248,58.205087,58.204680,58.209658,58.209071,58.206734,64.938881,64.939225,58.203421,58.201474,58.209204,58.203755,58.208124,0.970130,0.970177,0.970051,1.082302,1.082246,0.969997,0.969899,0.970163,0.970025,0.970250
5.701667,58.206599,58.206917,58.205884,58.205684,58.205960,58.206003,58.206004,58.206006,58.206240,58.205559,58.205705,58.205605,58.205503,58.205348,58.204431,58.204021,58.204670,58.205128,64.937344,64.937434,58.203111,58.202152,58.201860,58.203728,58.206813,58.205201,58.204953,58.204364,58.204105,58.208311,58.207419,58.205095,64.937269,64.937613,58.201611,58.199549,58.208048,58.203530,58.206402,0.970095,0.970147,0.970023,1.082274,1.082220,0.969963,0.969863,0.970146,0.970038,0.970227
5.711667,58.204995,58.205522,58.204401,58.204094,58.204337,58.204378,58.204370,58.204369,58.204552,58.203941,58.204085,58.203988,58.203891,58.203748,58.202840,58.202439,58.203184,58.203643,64.935728,64.935818,58.201458,58.200421,58.200115,58.202120,58.205526,58.204076,58.203657,58.203639,58.203527,58.206943,58.205764,58.203465,64.935654,64.935994,58.199820,58.197652,58.206868,58.203303,58.204680,0.970061,0.970117,0.969995,1.082247,1.082193,0.969930,0.969827,0.970129,0.970052,0.970203
5.721667,58.203387,58.204115,58.202915,58.202505,58.202716,58.202753,58.202738,58.202733,58.202864,58.202328,58.202468,58.202375,58.202282,58.202152,58.201255,58.200863,58.201701,58.202157,64.934108,64.934196,58.199816,58.198708,58.198388,58.200520,58.204227,58.202946,58.202359,58.202909,58.202945,58.205554,58.204109,58.201844,64.934034,64.934370,58.198049,58.195787,58.205665,58.203071,58.202957,0.970027,0.970087,0.969967,1.082220,1.082166,0.969897,0.969793,0.970110,0.970065,0.970178
5.731667,58.201776,58.202697,58.201425,58.200917,58.201097,58.201132,58.201107,58.201099,58.201178,58.200718,58.200855,58.200766,58.200677,58.200558,58.199676,58.199295,58.200220,58.200671,64.932483,64.932570,58.198187,58.197013,58.196681,58.198929,58.202913,58.201810,58.201059,58.202171,58.202354,58.204144,58.202452,58.200232,64.932411,64.932740,58.196300,58.193955,58.204438,58.202829,58.201236,0.969993,0.970057,0.969940,1.082193,1.082138,0.969865,0.969759,0.970091,0.970077,0.970152
5.741667,58.200161,58.201267,58.199932,58.199332,58.199481,58.199513,58.199480,58.199468,58.199494,58.199115,58.199246,58.199161,58.199078,58.198970,58.198104,58.197735,58.198742,58.199186,64.930855,64.930939,58.196572,58.195338,58.194996,58.197348,58.201587,58.200666,58.199756,58.201424,58.201754,58.202715,58.200795,58.198630,64.930784,64.931104,58.194575,58.192158,58.203187,58.202574,58.199516,0.969959,0.970027,0.969913,1.082165,1.082111,0.969833,0.969727,0.970071,0.970089,0.970125
5.751667,58.198545,58.199827,58.198437,58.197750,58.197869,58.197898,58.197857,58.197840,58.197814,58.197516,58.197643,58.197562,58.197484,58.197386,58.196539,58.196183,58.197268,58.197702,64.929222,64.929304,58.194971,58.193683,58.193333,58.195777,58.200247,58.199515,58.198451,58.200666,58.201140,58.201266,58.199139,58.197039,64.929153,64.929463,58.192874,58.190397,58.201911,58.202303,58.197799,0.969925,0.969997,0.969886,1.082138,1.082083,0.969802,0.969696,0.970050,0.970101,0.970097
5.761667,58.196927,58.198377,58.196939,58.196171,58.196261,58.196287,58.196237,58.196217,58.196137,58.195924,58.196045,58.195969,58.195896,58.195808,58.194983,58.194641,58.195797,58.196220,64.927585,64.927664,58.193386,58.192050,58.191693,58.194218,58.198893,58.198356,58.197143,58.199894,58.200511,58.199798,58.197484,58.195459,64.927519,64.927817,58.191200,58.188676,58.200611,58.202012,58.196086,0.969892,0.969966,0.969860,1.082111,1.082056,0.969771,0.969666,0.970028,0.970111,0.970068
5.771667,58.195308,58.196918,58.195441,58.194596,58.194657,58.194681,58.194623,58.194599,58.194466,58.194340,58.194453,58.194382,58.194314,58.194236,58.193436,58.193109,58.194330,58.194740,64.925944,64.926020,58.191817,58.190441,58.190078,58.192671,58.197527,58.197188,58.195832,58.199107,58.199864,58.198312,58.195831,58.193889,64.925882,64.926166,58.189553,58.186994,58.199287,58.201697,58.194379,0.969858,0.969935,0.969834,1.082084,1.082028,0.969742,0.969636,0.970005,0.970121,0.970038
5.781667,58.193690,58.195449,58.193941,58.193026,58.193060,58.193081,58.193015,58.192987,58.192801,58.192762,58.192869,58.192803,58.192740,58.192671,58.191898,58.191588,58.192868,58.193262,64.924300,64.924372,58.190265,58.188855,58.188490,58.191137,58.196148,58.196010,58.194519,58.198302,58.199197,58.196809,58.194181,58.192332,64.924242,64.924511,58.187934,58.185353,58.197939,58.201355,58.192677,0.969825,0.969905,0.969809,1.082056,1.082000,0.969713,0.969609,0.969982,0.970130,0.970008
5.791667,58.192074,58.193972,58.192441,58.191462,58.191469,58.191488,58.191413,58.191382,58.191142,58.191193,58.191292,58.191231,58.191175,58.191114,58.190371,58.190078,58.191411,58.191788,64.922652,64.922720,58.188732,58.187295,58.186927,58.189616,58.194756,58.194823,58.193203,58.197480,58.198508,58.195291,58.192535,58.190787,64.922598,64.922850,58.186344,58.183755,58.196567,58.200983,58.190982,0.969793,0.969874,0.969784,1.082029,1.081972,0.969684,0.969582,0.969958,0.970138,0.969976
